,content,rating,source
822,"At first look, the bidding system seemed ridiculous as people bid such low amounts from India, Pakistan etc. that I don't know how anybody remotely good at their job gets a look in! Also - paying for the tests?? You have to pay to answer 40 questions in 15 minutes that you haven't been prepped for. I bid for a virtual assistant job, 'company' had good reviews and had used Freelancer for a few years so thought i'd give it a go. Next day, get an email to contact the guy via Skype to discuss the role...upon getting on Skype it wasn't the role he had advertised but wanted me to write a 1000 word essay on South East Asian education for around $20. I politely declined and he then suggested another role, being in a YouTube video for his clothing brand. It seemed (semi) legit but I was not too keen, he persisted and asked to see some non-revealing clothes from my wardrobe so I could wear them in his video. Ok....I (stupidly) showed him, on the hanger, a buttoned up shirt. This was not good enough, he then requested I took my clothes off (on camera) to show him, upon saying no he then asked me if I had any strapless top's or a mini skirt to wear. I felt extremely uncomfortable and said so - I kept trying to politely end the conversation so he would go away but he then proceeded to tell me to take my cardigan off and stand away from the camera so he could see all of me. At this point I cancelled the call and went straight to Freelancer to report him - whilst he continually harassed me on Skype. I have not heard anything from Freelancer in regards to this, my partner also wrote an email to them and has not heard anything. I am not going to be the first female this has happened to but I feel they could respond to mine and my partners (several) messages. I have only been on the website for a week and after my experience and reading the reviews below I am going to come off it.",1,freelancer.com
823,I prefer Elance. I have all kinds of issues with nickle and dime charges with Freelancer. I can not get a hold of anyone at the company and they will not refund my money for the silly charges that their competitors do not charge for. I spend all of my money at Guru.com now. Follow up - The response they posted below is false.,1,freelancer.com
824,"If you give a man a fish he will eat for a day, if you gave him a fishing rod he'd probably go on freelancer.com and tell you he was an award winning fishing mogul with a fleet of 40 ships ready to do the best work he can for you for a dollar. The client see the bottom line and goes for the best price. Get's landed with somebody who can only just paint a smiley face using his own feces, get's burnt having being oversold and under delivered. Never to return to the site and hires a 'real' person anyway. I know beauty is in the eye of the beholder and is subject to opinion but the site does nothing to stop false accounts being set up with other people portfolio's, Nigerian scammers looking for you to sell things on ebay and the 'exams' they have are ridiculous, oh let's see, can I Google the answer? Yes, yes I can, wow I passed, yay, that must mean I'm a professional now. They've probably hired a 'professional social media expert' for a dollar to try and stem the tide of crap reviews on sites like this...(waiting for reply) If you want someone with 'l33t' skills by all means go to freelancer.com however if you want a professional, try anywhere else, I hear there are some descent designers who live under rocks...",1,freelancer.com
825,"2 years and couple of months i am working on this site and now one of employer came with story i hacker her website i builded for 20$ :) and website is of course HTML format so i think everyone who knows something about web design also know there is no way to remote control website without PHP lines then next my account got limited they asked me to provide my ID picture and picture of my self with verification code so i did it afther 3 days of waiting they sendning me mail my employer provided ""evidences"" skype conversation we never had :) so i tryed to explain them and try to give them my skype password and everything but again i was told to waite for reply now is more than 10 days since last message from freelancer support my account is negative balance they took money from it also limitation is not lifted so i tryed to contact my employer and ask to tell the truth to freelancer so they lift limitation from my account here is screen shoot what i got ""  http://prntscr.com/99gidg ""  it's clear that my employer set me up and i sended this screen shoot to freelancer support again as evidences but they ignoring me and this is what they reply me on facebook :) http://prntscr.com/99gisr this is so unprofessional acting from them please if you considering using this freelancer site go and find another this one only cares about them self and every employer can do what ever he wants with one small ticket he can get back money or block your account forever, This time i am tired and i will find a lawyer and sue whole freelancer for 2 years of taking membership fee from me of 9$ also for every paymant they reversed to employers and for every fee they take from me when i accepted project because if you earning couple of thousands $ from my work then you need to respect me as your worker bye :)",1,freelancer.com
826,"We had a very very bad experience with Freelancer.com There are no professionals and what you get for your money is the worse thing I ever experienced. We send 1400 USD to freelancer.com in 2011 and found only students from all over the world which have no idea from webdesign or other things. So were so frustrated, that we paused till 2014, when we saw that freelancer deduced from our account every month 10 USD dormant fee. But the worst thing: they have stolen all our resting money of 960 USD from our account. We have contracted a webdesigner from Mexico (we are also from Mexico) trough freelancer.com and released this 960 USD to him to realize a webproject for us. But Freelancer only paid 35 USD to him and all the rest of 925 USD is blocked and we cannot get it!!!! Our account is in zero and the mexican webdesigner will no longer wait for the money and quitted the job since he waited since september 2014. Freelancer.com forced him ti identify himself, he did it. Than freelancer.com forced us to identify us and we send a identification issued bu the mexican government, but it is still not enough for freelancer.com Now they want see our driver license, our bank account, they want to know what we discussed about our project and other things........ the only thing they want is that we give up and they can keep our money. But we will contact the police in Sydney and Commerce Chamber and we will post our experience all over the internet. It´s a real scamming site and they want only your money. What a f..... with this site. Our claim number: (VZL-765-10392) What has Freelancer.com done since the last week to solve our problem? NOTHING else than send us new questionaries to prove our identity.......  What we have done since the last week to get our money back? - we have reported Freelancer.com in ACORN (Australian Cybercrime Online Reporting Network) - we have reported Freelancer.com by the Consumer Protection Commission from the Australian Government - we have reported Freelancer.com by the Australian Taxation Buro because for sure they have not declared as their income the stolen money from their customers - we have reported them to the Australian Embassy in Mexico - we have reported Freelancer.com by the Mexican Police (it was a recomendation from the Australian Federal Police we have contacted), they will go in touch with the Australian Police. The Mexican Police recommend us not to send more personal data from us to Freelancer.com (for the supposed verfication process), because if they have already stolen our money, we don´t know what they will do with our personal data ..... What we will do the next days: - we will contact international press which will write an article how we experienced Freelancer.com - we will contact more australien relevated authorities etc etc",1,freelancer.com
827,"Useless completely useless scam of a site, and there's no way to stop the automatic monthly deductions until you find the very cleverly hidden secret cancel my account button - buried behind several pages (in the frequently asked questions page). I tried changing my credit car information, both: the expiration date, AND the number, to get free of this travesty but it kept reverting back and secretly billing me, Do NOT sign up for a paid account - it is of absolutely NO benefit to anyone (except perhaps a few husewives who want to pay $40 for 32 pages of illustrations. There is nothing professional or worthwhile going on here!",1,freelancer.com
828,"According to this site system, after posting project feedback, the other party gets 14 days to post their feedback. But I see after whole 2 months and after my feedback published, they let client to post feedback and to publish after that cheater saw what I wrote for him. After whole 1 month they let him publish his feedback.. The site is totally unfair. If you are looking to waste your time and to work like a slave according to this site crappy support, then only sign up there. Otherwise, just go to odesk.com. They are the best.",1,freelancer.com
829,"I make a account on freelancer.com, my user name was petershoplok and you guys know what was strange thing, i created milestone of 150nzd to freeancer, and after 1 week i found they closed my account and money was stolen by freelancer.com, neither they paid to freelancer nor they refund to me and when i asked them whats the reason to close my account, what they told me have a look to this - Hello, Thank you for writing back. AS previously stated, your account ""petershoplok"" has been closed by Freelancer.com administration. We offer no recourse for rebuttal for this penalty. According to the Terms & Conditions (Section 23. Right To Refuse Service): ""We may close, suspend or limit your access to your Account without reason. Without limiting the foregoing, we may close, suspend or limit your access to your Account: if we determine that you have breached, or are acting in breach of, this User Agreement; if we determine that you have engaged, or are engaging, in fraudulent, or illegal activities"" To view our Terms and Conditions, please visit www.freelancer.com/page.php?p=info/terms We look forward to your cooperation and understanding. --- Regards, Eugene P. Freelancer.com Support I am not going to use freelancer.com in future and will also suggest all my friends to never use this, yes i will loadge case against them and will share this thing to all of my places and what they told to freelancer.com is that funds refunded to me, liers",1,freelancer.com
830,"Freelancer.com is such a huge scamming website i have ever encountered. Recently i completed a project with employers full satisfaction and got paid.After about a month, the amount employer paid was reversed back without even letting me know.  When i emailed freelancer support, they easily replied ""The funds that were used by your employer to pay for your services were disputed through their payment source. This is the reason why the funds that were already transferred to your account were reversed. We recommend that you contact employer to remind them of their account issue so that your earned funds can be reinstated in your account."" When i contact employer he wont respond. I am shocked how can freelancer reverse amount paid after a month for the service i provided already? Now who is going to pay for my service? I am never going to use this site again ever!!  It is not a freelancer's concern if Employers' fund is under dispute or account not verified, freelancer.com should keep that in mind before releasing payment. They cannot simply reverse payment just like that. I have been using this site for a long time now, but these days they have made the site so inconvenient imposing unnecessary rules and fees. I regret to say freelancer.com has become a huge scamming platform now, if you are new users- please dont use it. There are other freelancing sites that are more safe and secure. At least they dont ""Reverse payment"" once you complete project successfully.",1,freelancer.com
831,I received an email late last night from freelancer.com employee Savanah with a blackmail attempt. Demands were made for the return of my $1000 that I paid for services which were never received. I will be updated my compaint with ACCC regarding this and informing the Australian police!,1,freelancer.com
832,"A complete joke. I was using them since 2007 and have published over 100 projects. They used to be great. I was always able to get incredible tallent at incredible prices. But now they became Godaddy of freelance websites. Clutered, confusing, with coins and bonuses flying all arround. Complete waste of time. It shows in the quality of workers too, they are VERY, VERY LOW quality. I think all the tallented people migrated to other websites.",1,freelancer.com
833,Freelancer.com is scammers they thief my money from paypal under cover reason check my finance source for start first project,1,freelancer.com
834,"he reverse payment three times after 2 yr of completion project. and gives reason that employer close his account. worth site , never use it. its buggy sites and at last of year you paid more then your earning to freelancer. In short you waste your time with freelancer.  NEVER NEVER USE IT.",1,freelancer.com
835,It's just a spam engine,1,freelancer.com
836,"I run a top website about luxury villas rental where I rent top luxury villas 10k +. I have made assignment to someone who have bad skills and he did not made as agreed and even worse , he DESTROYED my website www.luxuryhomegate.com and in dispute I need to wait a week even both and seller and i , full field before we go on arbitration where they ask 10 dollars for. plus ????!!!!  This is the worst website I have ever experience in my life and would not tell to my enemy to use it again .",1,freelancer.com
837,"Hi, This was my first experience with using freelancer.com and it was worst.I posted a logo contest there and I selected winner but winner design was unable to deliver my logo as per my expectations.I deposit total 7250+ INR but freelancer.com refund only 5375 INR. My contest id was: 135164 If there is any freelancer officials here look into my case refund my complete money in my debit card from where I deposited funds. Thanks  ku.Si.",1,freelancer.com
838,"I was assigned a project, and while chating with the employer my internet got disconnected. Employer thought I m not responding and withing 20 minutes of awarding the project declared it incomplete. $153 had been deducted from my account as freelance fee. Very pathetic system, Would never recommend it. At least you should charge when the employer has mad any payment to freelancers.",1,freelancer.com
839,"You want to use the worlds greatest scamming site, use this site then. Here are the ways they scam their users; 1: They post the fake projects, which when accepted on award to anyone, they charge the 10% of the amount of project and then project poster disappears, as they have hired the people to post the projects for them. 2: If a project is posted, accepted and then done but it completes on the less payment than the agreed amount, then freelancer.com don't care, they will charge you for the payment agreed upfront, however, if the project exceeds the payment agreed, then they will surely care and charges you more for the exceeding payments. 3: The most dangerous way they have starting using is, they post the projects where users are asked to pay a commission/extra payment for the payment transfered to skrill accounts, for such project, poster says he will send you the payment upfront on freelancer.com, and it really happens, When it is done and users then transfers the payment to the posting person's skrill, they will reverse the payment payed to you and so your money will lost what was payed to skrill. They themselves are doing all this, As every thing is in their hands and they can transfer the funds back, so this is why they will pay you upfront and on the next day they will reverse their payment and you will loose your payment. For such cases, if you will only receive and don't pay to the poster's skrill, even then they will earn, how?... As when you will accept the project, they will charge you 10% upfront, user will pay you and on the next day they will reverse that payment, but will never reverse the transaction on which they have charged you!!!! So, i would say them worlds greatest scammers and i plan to create a site where i will show the world about their scamming techniques with proofs and pictures. I have been scammed by them in all the ways described above, so if any one have any doubts, please contact me. Here is my email; mzulfiqar32 at hotmail dot com. If you want to join the freelancing world, Join Elance, odesk. Peopleperhour etc and that are good sites.",1,freelancer.com
840,"I paid £277 for the alleged services of a company promising me leads for my business - not a $#*!y bird. Tried to contact the company but they had their account closed. I then put in a complaint, and their reply was that it was my own fault for paying the sum upfront. Nothing from them since then. I have been well and truly done over. Nought out of ten.",1,freelancer.com
841,No need to look this website. Not user friendly. Exam need to pay. Bid need to pay. If you hv money better go to casino. The long time you go in the lose result in priority !!!!,1,freelancer.com
842,"Freelancer blocked my account for identification verification ,upon contatcing them via resolution center ,they advise me to contact my employer Lual to solve the problem , I did contact lual and we reach an agreement i then inform freelancer about that via resolution center . But they ask me to tell the employer to send them an emial or update the tickect to inform them that the probelm have been resolve , upon informing the employer about that ,he ask me to send an email to freelancer support and cc him to inform them that we have reach an agreement i then went to freelancer resolution center to ask them if i could send and email and cc the employer they refuse they still insit that the emplyer himself should send them either an email or update the tickect . I have inform the employer about that and he has been ignoring my email I have a lot of project in progress and now i am unable to communicate with my client because of the fact that my account have been limited ,that is really unfair ,i want freelance to contact employer immedialty because i cant keep on waiting,i have project in progress with overdue deadline because of this . Can freelancer do something urgently about this ?i cant wait until when the employer feel like sending the email this is unfair to me and my other client waiting for deliverable",1,freelancer.com
843,"I would like to give this website 0 ratings but unfortunately there is no option to do . They deserve $#*!. my freelancer account got closed by the team of freelancer they said they can do anything with my profile , what the foolish reason they did .  Please read :-- ""We may close, suspend or limit your access to your Account without reason. "" Someone tell me if there any way to write a complaint against them ?i know i am not single person who got same thing by them .here is list of users  they always eaten money thats it ,",1,freelancer.com
844,"Freelancer does nothing for its users, on the contrary, it seems to be a scam after the next, and after three years I can definitely say: STAY AWAY. It's not just about the money they take in the shape of ridiculous fees (like the exams that promise to boost your sales and look like they were written by a 5 year old), it's how little they care about those feeding their mouths. 90% of the projects are FAKE, everywhere you see people trying to leave contact details (those are projects that you spend credits on, and then they all die in silence because people prefer to leave the site first)... the list would go on and on. I am not just disappointed, I am angry and hurt by how much time I spent trying to make this work as part of my income, and how little I got in return. I left the site last week, moved to PeoplePerHour, and the difference is already abysmal. Freelancer is based on fake projects and cheap contests that hurt the industry. If they cared about their users, they could have a fantastic site. Instead, they scam everyone they can because they know people using the site are in need. Pathetic and unethical.",1,freelancer.com
845,"About this site i have a lot to say.but at the moment few words would suffice and i will write about the site in detail of my experience next time.this is the worst ever outsourcing site i have ever visited,i mean it is almost a scam.I have seen and noticed numerous methods of scamming on this site,and i intend to write in detail about them later.The scammers, in disguise of employers and freelancers use those methods to robe the people.For new freelancers the site is ""HELL"".Besides the frauds and scams,the freelancer will always be awarded the projects on the bases of racial profiling,gender and ethnicity. Due to lack of responsibility of the administration and lack of a reliable service structure the site is merely the conglomerate of insane bids and prices activity. for example this man from the USA holding a contest he asked the freelancers to render 25 stills by the rate of 1$.this is simply impossible by any means. So new freelancer get away from this site.Because this site is poisonous to your skills and ambitions.",1,freelancer.com
846,"I have already posted a review about ""Freelancer""...I found there system to be ridiculous. How possibly could they allow a Pakistani photographer in Pakistan tender for a 1to 2 hour shoot in Melbourne??? I mentioned how difficult it is to leave this deceptive site,without cross examination. Sitejabber has just told me how helpful my review was, what a good reaction....yet when I look at the ""Freelancer"" site, 1000's of 5 star short testimonials!!!....but then I look at how many 5 stars on consecutive days, especially September 2018! WOW....talk about ""Fake News""! Does anyone actually check the origin of some of this rubbish?",1,freelancer.com
847,"I just became a new user to this site and was lucky enough to score a job on my first day for 550$ USD. Freelancer made me owe them 55$ USD which is fine to get a percentage of the business.  Problem is when you do the job and the client decides to takes off on the project entirely before paying or even viewing your work, Freelancer.com still wants there money. I suggest staying far away from this Indian bot flooded marketplace and take your chances with craigslist or whatever local classifieds website that's in your area.",1,freelancer.com
848,"I've been on the site for many years and sadly their services are going downhill. They seem more interested in making money than on providing a good user experience. They seem more keen on attracting new members with an increasingly flashy interface, rather than retaining loyal members who have been with them from the very beginning.  I would not recommend this site to my worst enemy. I am already looking at other alternative Freelancing sites to sign up on.",1,freelancer.com
849,"If i could i would give 0 ratings, I saw earlier post by guy saying ""RUN AWAY"" Thats true, site is full of indian-bangladesh scammers, you pay get nothing in return, Freelancer support doesnt do a thing about it, they just take money. One advice : RUN AWAY!",1,freelancer.com
850,"Avoid this site at all costs. I hired a freelancer who said they were scammed by not receiving money up front, so now they always ask for pre - payment. Turns out they're the scammer, no work done, and the company does not protect its customers at all. RUN AWAY!!",1,freelancer.com
851,"I successfully bid on work and carried it out to the project owners satisfaction which I was promptly for. I withdrew the funds and thought nothing more of it. A couple of days after the money got to my Paypal account I logged in to Freelancer, only to find that I had a negative balance ! It turns out that a payment made to the project manager had been reversed by Freelancer. As the payment had been used to pay me, the payment to me was also reversed, putting my account into overdraft by about USD250. Freelancer suspend any account that is in negative, if I want to use my Freelancer account now I have to pay them around USD250 so they will lift the suspension. I have tried more than once to appeal to their common sense, but they only see the dollar signs.",1,freelancer.com
852,"Would give it a 0 star. DO NOT SIGN UP. Its a very good concept, just ran by money grabbers. Scam artist. Charged me 10$ to close and delete 2 listings that were duplicates. I didnt even hire anyone and they force you to deposit 5$ as a retainer of payment but in actuality its to extort it out of you to close or delete the post.",1,freelancer.com
853,Just looked at my account and seen they have been taking a $10 dormancy fee PER month!!!! Considering FREELANCER transferred me from vworker where I was NOT paying a dormancy fee. Will never use Freelancer again unless they refund the so called dormancy fees taken from me!!,1,freelancer.com
854,"OK, i have used freelancer a few times and have been ripped off by a number of freelancers on here. First time i wanted a redevelopment of my website, he did it but i was unhappy with the progress so i pulled out and paid him for his time and apologised. He hacked my server and took my existing website off line and changed all the passwords. Managed to get it back online eventually,. Second another freelancer, for the same website redevelopment kept demanding extra money, the work was shabby so i pulled out as it was costing me a fortune all these hidden costs. The work was slow and did not listen to what i wanted. Took over 3000 gbp from me, i complained and freelancer did absolutely nothing about it. So, months later i decided ok il give it another go and advertised my website again for redevelopment. Chose one guy and all seemed good and he understood. I payed him half and the rest on completion. Did not hear from the guy for weeks and messages ignored. I set up a dispute and was awarded half of the money back. I have received nothing from the guy in terms of work and took my money.. over 1000 usd... wtf? I have complained to freelancer and waiting for a reply. I feel robbed and used again. Im staying clear of this website from now on, they all want to take your money. Be warned stay the hell away!",1,freelancer.com
855,"I have been got disappointed by freelancer.com .I would like to explain my complaint against freelancer.com and team . Issue no.1--- Ticket ID (BWG-596-81615) Since 2 month ago freelancer.com eaten my 995euro . client paid me (995euro) for project ""CHAT Script"" (ID: 6497203). And project was completed . so there was no way to refund money back to client account untill he paid me to work but suddenly freelancer.com limited his account and they refunded 995 euro from my account without any notification . when i contacted with the support in this regards they advised me to contact with direct to client which was not required by me ..because we have been completed the project and we were not a part of this issues with employer account . if he was unable to verify his identity this is not my fault .  Well, they have been cut amount from profile and newer refunded to employer .i want to get back my fund .its like a robbery :( i have read about freelancer policy , there is no way to refund amount after project completed and freelancer.com does not include in any of matter . Please refund my money back now .",1,freelancer.com
856,$#*!ing Rubbish Freelancer is a junk recently i have face a problem.. i done a project and client didn't pay me.. i also contact freelancer support but they $#*!ing admins are sleeping... don't join freelancer.. its a fraud.. freelancer is a name of fraud,1,freelancer.com
