,content,rating,source
717,Lots of buyers are scammers.,1,ebay.com
718,I bought an Iphone 4s from ebay and paid on 18 Oct. I received a faulty product and the next day itself i registered a complaint. ID 1363502. Ebay and seller Efor India are making me run from pillar to post and blaming each other. Eforindia said they are ready to replace but it has to be processed through ebay. I asked ebay for a refund and they say I have to send the product back to the seller. I AM NOT doing that because back in June I sent another wrong product back and I never heard from seller or ebay ever again. I let it go because it was only Rs.450. Help!,1,ebay.com
719,"Ive used 'E-bay' , for quite sometime now...but in beginning(a virgin to the site, per say) its VERY CONFUSING, well fer me, setting EVERYTHING up and getting NO HELP whatsoever from 'E-gay'(no type-O)",1,ebay.com
720,Ebay Sux I will not sell on there anymore I sold A item and shipped to the address then was told dont ship to that address it is only for UPS. so my item got returned he wonted his money back and opened A case he said he never got the item and wonted A full refund Ebay gave him A full refund form my account now im out of $11 for shipping and the seller fee Also my daughter sold A phone on Ebay and they clamed it dont work and took money from her account and gave to them so she was also out shipping cost and seller fee,1,ebay.com
721,ebay not good to protect the buyer I did not received three item from Chains and they did not refund my money back. Thanks,1,ebay.com
722,I called about some cases that were open against me that were not justified. Ebay just did not care they had an excuse for everything. If you sell on ebay be aware that they will leave you hanging and not help at all. it was a horrible experience calling them. They barely spoke English and really did not car.,1,ebay.com
723,"I gave Ebay a 1 star rating only because zero stars was not an option. As a 25 year member of this corrupt, lying, money hungry, corporation, I finally said b-bye. Seller support is non-existant. Buyer support doesn't even exist. Their only concern is getting your money, no matter who you are. Buyers have a license to steal. Quality sellers are axed when they hit a limit. It's nuts.",1,ebay.com
724,"I am trying to start a small business, and tried ebay to gain some funds. Ha! In one month, I sold a total of $17.91, NOT including postage spent to ship, nor my materials cost. Ebay turned around and charged me a ridiculous $22.71 fees! I have looked around and found a much better site to work with, so I will be deleting my ebay account immediately.",1,ebay.com
725,Ebay is one of the Fraud company. My Item id :291585146533 My ItemSkull candy ink'D Earphones/Headphones With Mic SAMSUNG/MICROMAX/HTC/NOKIA/APPLE. So NO one will buy an item from Ebay. Really This is one of the Fraud company. I Ordered on October 14th. I have no Responce Yet from Ebay,1,ebay.com
726,"I recently sold an expensive, brand new item (several hundred $) which was never worn and still had all original tags. I shipped it from Canada to US. He proceeded to use the ""money back guarantee"" loophole. He had no valid grounds to get his $ back as proven by all the photos of the item and the fact that I specified No Returns in my ad knowing that it was new and there would be no reason to return it. Ebay did not investigate the case just gave him his hundreds of dollars back. Now I have no payment, no canada goose down parka, no help from eBay and the buyer is ignoring all my attempts to contact him to get my parka back which I now know he never had any intention of returning! And Ebay will do Nothing. Not only will they do nothing to help me get my product back they want me to pay them their commission! Remove all $ and access to your $ from the reach of ebay AND paypal. They work together and are thieves!",1,ebay.com
727,"Ebay.com is the WORST site out there for selling used items. I would strongly urge people to find a different site or method if they are considering selling online. It isn't a question of IF u get scammed by dishonest buyers, it's WHEN! With the new ""buyer protection policy,"" Ebay.com has allowed dishonest buyers to rob the sellers. You see, if a buyer has buyer's remorse all they have to do is open an ""item not as described"" case. It doesn't matter if the seller says ""no returns or refunds."" It doesn't matter if the item is accurately described in the listing and photos. It does not matter if the item in question is being sold as is, for parts, or repair. None of that matters. Ebay.com will ALWAYS side with the buyer, and force the seller to take a refund. Oh, and they usually also force the seller to pay for return shipping! Let me tell you my personal story regarding this. I have been an Ebay.com member for 10 years and have been selling for just over 4 years. I am your average small seller. I sell vintage items from my own personal collection when I really need some extra money. A few weeks ago, I listed an antique item on Ebay.com. This item was from the 1920's, so it did have some wear and tear. I took several close up photos at every different angle to show the damage and imperfections. I pointed out the damage in my listing, even going as far to say - ""the damage can be seen in photo number 5."" I also stated that I would be more than happy to answer questions, provide more info or photos if any bidder was unsure of the piece. I did get a few questions regarding this item. I was brutally honest in my messages - just as I had been in the listing when describing the damage. I believe it put some buyers off, but I am completely honest about the condition of the things I sell. A week went by and the item sold for about $70. The winning bidder had asked no questions about the item at all. I sent him a message thanking him for his fast payment and informing him I would mail the item the next day. He did not reply to the message at all. The buyer received the item within 3 days. That day, he began messaging me. He was very rudely accusing me of selling junk. He was furiously complaining about the EXACT DAMAGE AND IMPERFECTIONS THAT WERE SHOWN IN THE DESCRIPTION AND PHOTOS! He did not read the description OR view photos before impulse bidding. I refused a refund or a return for buyer's remorse. I have no problem with returns or refunds in general, I have given them in the past for items that were lost in the mail. But this was ridiculous! I don't see why I should have to refund or take a return for something that was completely 100% accurately described just because he couldn't be bothered to read the description or view the photos. Anyway, after he found out I would not be intimidated by his demands or rude behavior, he threatened me, ""followed"" me on my Ebay profile and left negative feedback. I reported him to Ebay.com for abusing the buyer protection policy, leaving false feedback, and harassment/threats. NOTHING was done. The buyer then opens a return case. My Paypal funds are instantly froze. Again, I refuse to refund or return an item for buyer's remorse. I assume the case will be escalated to Ebay, so I begin writing a statement, gathering information, and making a solid case in my favor. Another week goes by and as expected, the case was escalated to customer support. Well, Ebay.com did NOT ASK ME ANYTHING! They did NOT ask for my side of the story! They did not give me any way to reply to the case or defend myself and instead RULED IN FAVOR OF THE LYING BUYER! The case was escalated, Ebay supposedly ""reviewed"" it (although, I strongly believe it is done by a computer, not a real person), and the buyer was immediately rewarded with a return , even though I REFUSED SEVERAL TIMES. If anyone at Ebay had bothered to look at the listing they could clearly see the item was 100% accurately described! Nothing was left out at all. The photos were spot on perfect. Oh, and this is where it gets really interesting! The item returns to me - BROKEN! Because the *** buyer couldn't be bothered to pack it properly. So I contact ebay, asking for reimbursement since their forced return is the reason for the item being broken. They say I have no proof and they can't take my word for it. REALLY? I have video proof! The item did NOT look like that when it left my home. But oh no, sellers are *** of the earth to ebay. Ebay will never take a seller's word for anything, even when they have proof. If you are a seller, no amount of proof will help you win a case. But if one of their precious angelic buyer's says something is damaged, it is taken as ABSOLUTE TRUTH WITH NO PROOF NEEDED. (And don't even get me started on their customer support! They will pass you from one person to the next, each saying something different, but none being any help whatsoever. Total waste of time.) Needless to say, I am completely DONE with this disgusting website/company. I will never sell on Ebay.com ever again. I will not buy anything on this site or even consider browsing it ever again. I will be encouraging everyone I know to stop using it as well. I have had great success with this so far, after telling my experience. I will now be closing my account and selling any unwanted items on another website (which has much lower fees), locally or donating them to charity.",1,ebay.com
728,I ordered S6 edge but recvd S6 .. this is purely cheating ..,1,ebay.com
729,"bought an item on eBay, it was broken. So after reading Ebays advice, ie contact seller first and see if it can be resolved, and sellers advice, contact them first before raising it as a problem, I returned the item to seller. They told me to send it Recorded service and get proof of postage, I did and it was £11.99. Post office explained it was 1 cm over size so had to go into next postage bracket. I had used same packaging. I had to be guided by post office charges, it was not up to me! When I contacted seller they said it was faulty but they wouldn't refund full postage , only £3.57 , so I am £8 out for pocket because seller sent me broken clock. I contacted seller and they said I should have gone through eBay to return it, it would only have costed £2.99. Too late now. I rang eBay and they said returns postage costs was up to seller and buyer, they couldn't help......... Then why don't they remind you of this when they tell you to resolve matters with seller , I foolishly thought the seller would honour our verbal agreement for full postage refund........ Buyer beware... eBay won't help!",1,ebay.com
730,I own a car dealership in ohio and i purchased two sets of headlights for a g35 coupe. when i received the box it only had 1 set of headlights in it. the seller wouldnt return any of my calls and i tried to get ebay to step in and they wouldnt do anything either. It took them 10min to tell me were looking into it and then sorry we cant help. Be aware if you order more than one item you will get no response from the seller and good luck getting your money back. So i paid $599.90 for a set of headlights that cost $299.00,1,ebay.com
731,I don't like the way I was treated as a seller on eBay. I will go elsewhere to sell my stuff.,1,ebay.com
732,DO NOT BE FOOLED BY THEIR WARRANTY. IT IS SO COMPLICATED AND INVOLVED IT IS EASIER TO JUST NOT BUY THE VEHICLE. THE DAMAGES TO MY CAR WERE WATER THAT WAS NOT REPORTED BY SELLER AT ALL SO THE CAR WAS WATER DAMAGE SO BAD IT SHOULD HAVE BEEN SALVAGED. EBAY WANTED ME TO GET AN ESTIMATE AND UNLESS THE ENGINE OR TRANSMISSION DAMAGE WAS OVER $1000 THEY COULD NOT HELP. EVERYTHING ON THE CAR WAS CRUMBLING APART. iM OUT $10K FOR THE TRUCK AND THE REPAIRS ARE WELL OVER THAT BIT BY BIT. PLUS EBAY ONLY WANTS YOU TO TAKE THE VEHICLE TO A DEALERSHIP OR CHAIN REPAIR COMPANY AND YOU CANT PAY FOR THE REPAIRS SO THE VEHICLE JUST SITS AROUND. WHEN IT SITS AROUND YOU CANT DISTINGUISE THE DAMAGES....YOU CANT WIN!! SCAM!!!,1,ebay.com
733,"I sold a gift card. Buyer claimed it was empty. It wasn't. I tried to communicate with buyer, they did not respond. As I had my card back full of funds, I refunded the buyer. I left buyer negative feedback about what a hassle the whole thing had been. Buyer retaliated by saying I sold her an empty gift card. I contacted ebay to have it removed. I had evidence that gift card was full. They said it didn't matter what the truth was, whether the card had money or not. In their opinion I did not work with the buyer enough to show them ""how to use the product"". SO after MUCH hassle and headache I was left with a review saying I sold an empty gift card, regardless of proof opposite. I thought I did everything by the book, and I still got screwed. It didn't matter who was ""right"", only that the incompetent person who couldn't figure out how to use a gift card didn't receive proper ""help"" from me. Bad review stands. I am cancelling my account and never using this service again. They don't care to protect those who are in the right.",1,ebay.com
734,"I had my selling privileges revoked back in 2013 because I started another account, linked it to the main one (which is perfectly allowed) and started trying to dropship (which also, according to the policies I scoured beforehand, was allowed).  They revoked selling privileges for both accounts with no warning or information on WHY it happened. I called them recently to try to get it removed because I really need to start selling on there again, and I was told that it was permanent and that I should sell on a different auction site but i could still buy on eBay! Are you kidding me? The customer service guy I spoke to was not helpful at all and for most of the call just kept repeating himself instead of giving me actual information. When I finally got a bit angry he finally told me that they were revoked because one of my accounts was caught trying to get around eBay policies, but would not tell me which ones, and would not let me do a thing to fix it. Now, if this was a second or third strike I probably would never have tried to get my selling privileges back, however I have NEVER been banned, suspended, had listings deleted, or gotten into ANY trouble in the years I was using eBay before this happened. Additionally, I have an account that has ZERO negative feedbacks. I guess I just do not understand why they won't work with me, when all I want to do is go back to selling and not just making myself money, but THEM as well?",1,ebay.com
735,I ordered a back panel for my phone but the quality was not up to the mark i raised a refund claim nothing happened just customer agent called and directed me to call seller no response from seller the product is worst never ever buy from e bay all this refund is bull $#*! they will steal you hard earned money just stay away from them fake m****f***,1,ebay.com
736,"The biggest mistake I did in my life is bought a product [laptop - HP Pavillion 15 Touch 4th Gen i5 12GB Ram 1TB Hdd Win 8.1 1.5GB Intel Graphics(261977796247) - Price: Rs. 37, 602.00)] from eBay, I will make sure that my family, friends, colleagues etc. will never buy any product from eBay. eBay simply don't know concept of buying products online, let me know you - first is saving time. I had requested replacement of my product and you USELESS eBay simply emailed me after 7 - 8 DAYs saying I have to dispatch my product to the seller by myself. If I had that much time then why I had used USELESS eBay. And in your email you stat that if I will not dispatch that product within 5 days of receiving your mail you will cancel my replacement request. HELL. After dispatching faulty laptop I had requested for replacement and guess what, what I got in replacement - a broken laptop. I had returned the broken laptop to the seller using same way - courier by myself to the seller. And seller confirmed receiving of broken laptop. Now story starts from here - this time I had requested my HARD EARNED MONEY back. I had provided all details - images of broken laptop and receipt of courier but TILL DATE EBAY HAVE NOT RETURNED MY MONEY TO ME. From 07th September 2015 I am requesting eBay to return my money and called approx 8 - 10 times to their USELESS customer care but still I am struggling with my refund. Is this a way to do online business?",1,ebay.com
737,lol I've spent hours on the phone with them! Them saying they care about the customer is like Hitler saying he loves the Jews,1,ebay.com
738,products quality on this site is so badddd,1,ebay.com
739,"Greed and lack of respect for the sellers has ruined the Ebay experience, at least for most of the sellers anyway. If you buy new things from a foreign country, in bulk, and sell in bulk, yes, Ebay is THE place for you. If you are a small business or an individual trying to reduce clutter, forget Ebay. The Rules, Regulations, Changes, and the highest fees ever have changed Ebay from an on-line auction site to an on-line catalog filled with cheap, foreign made products. Sure, you can still find something you are looking for now, but in the years to come, greed will have driven away even the steadfast sellers who remain today. I would comment on their customer service, but there isn't any. At least not for a seller.",1,ebay.com
740,"eBay IS a great place to sell some items & make some extra cash HOWEVER their ""Buyer-Biased"" return policy is THE worst policy I have ever seen. Almost always siding with the buyer if there is any issue whatsoever  That certainly is not fair to the seller who comes across that shady buyer that knows how to work eBay's policies",1,ebay.com
741,"eBay Inc and it's CEO John Donahoe along with top rated seller ""HubcapJoes"" is suspected of using Racketeering and ""In Your Face"" Mafia Style Tactics to attack critics who expose eBay corporate wrongdoings. Please see this article for proof: http://bit.ly/1LotLmV",1,ebay.com
742,"Bought loads from Ebay over the years and never had a hassle. However when trying to sell!! It used to be so easy but not now, nothing is where it should be ""Reserve Price"" for example, it used to be there by default, there is an add feature but when you go there and tick the Reserve Price box and save it it doesn't appear in the listing! Also I moved from UK to Australia years ago, I got my account switched across but my listings wanted me to put UK post code and wouldn't let me change it to Australian one, not to mention the hundreds of attempts to get the listing right with error messages that didn't make it clear what they wanted or gave no option to fix. I sold 6 things online for free via Gumtree while trying to get one listing on Ebay (I cancelled it as it got dark and had enough). Its is an absoloutly terrible tool to use to sell stuff on they make a simple process far too complicated and the fees are well above what the market rate is or should be. I have been double billed in UK pounds and Australian dollars and so sick of speaking to Ebay reps to fix things or to ask them to fix things they told me they had!!! Hundreds of frustrations when dealing with them or trying to post something to sell its SO SO HARD. So much easier to buy but thats been a while so maybe not. I would certainly NOT recommend Ebay for anyone wanting to sell online try the online classifieds instead. Terrible crap service if I didn't like to buy things online I would certainly never use it again it sucks.....",1,ebay.com
743,"JUST A FRAUD AND WASTING OF TIME ....They gave me a coupon wotth 250 ,which can be used on a minimum putchase of 350. I had ordered a micro sd card worth 489 ,they said to deliver it within 10 days.But when i didnt gt it till 20 days ,i call them and enquired about my product,they said it will reach within few days and it is with the courier company (Aramex), so i call the courier Aramex and that bull $#*! courier company keeps promising me that they will deliver my product as soon as possible and these courier company took 20 days (in 20 days i call them for 15-18 times) and after 20 days they sent me a text saying that my product has taken back by the seller and if i want to get my product then i had to contact ebay , I call e bay and said about my problem they said me that i will gt my product by raising e bay guarantee claim , i claimed it and got a paisa pay id . They said that they will contact me within 5 days bt even after 15 days they didnt ,so i call them and asked about my e bay guarantee claim then they said that they will not provide my product. So after wasting my 2 months of time and money on phone calls , i got nothing....so please beware of such frauds.",1,ebay.com
744,If your selling on eBay good luck!!! eBay has no respect for its sellers people can break something and use it and say it came that way and get a full refund and a negative a mark on your account for up to a year! THEY ONLY CARE ABOUT THE MONEY FROM THE BUYER! They dont care about us buyers who are trying to make a living for out famillys!,1,ebay.com
745,"The $#*!ing services ebay provided, they cancel my product without any reason. my product was placed but they cancel my product . below details are of my product. Courier name: BLUE DART Airway Bill Details: 59831070165 PaisaPay ID 40074045121  Ebay provided poor customer services, less quality product, and make fool customer by saying we are doing this and that and in last they said sorry we cancel your product. Now what can I do by there $#*!ing sorry",1,ebay.com
746,"Ordered a refurbished nutribullet juicer a month before from ebay seller (repair workshop etc) but after following up with seller and visited local post office got the broken item and when approched seller ,such a pathatic customer service i have never expected .such a worse exp..the item got delivered to selller 5 days ago but till date no answer from seller .they just sell the item and forget everythng ..i have gone mad and frustrated and not gonna buy anythbg from ebay ..worse nightmare ..full of stress and mentally tensions .God know when the new item will be sent .i have spent $109 .",1,ebay.com
747,"I should have learned my lesson after selling a book and having it returned to me three months later because they buyer claimed it was not in the condition that I stated it was in the listing. Seriously? The person obviously used it for their class and either dropped the class or could have even finished it, then returned the book to me. Half.com automatically pulled the money out of my account. Of course, the book came back in much worse shape than I sold it and I was out all of the money I spent on shipping it as well. Recently, I had a buyer who claimed that the book was ""damaged"" in shipping, claiming that they pages were torn. It was a hardbound book bound in bubble wrap and shipped thru the United States Postal system. Unless someone opened the package and pulled the book out and ripped the pages, there is no way there were torn pages from shipping. Anyone who has sold on this site knows they only give you a tippance for shipping. The actual cost of shipping via media mail, as they claim they're covering, is always higher, and tracking, insurance, etc. is out of your own pocket. This buyer wanted a refund WITHOUT shipping the book back to me! Of course, half.com wrote to tell me that the buyer filed a ""buyer protection claim"" and is going to send the book back to me. They also said they WILL deduct the money from my account should I refuse delivery of the book. Why would I do that? I'm hoping to get SOMEthing back, and then I'll sell it on Amazon or somewhere else. Any suggestions? Would have been better to sell it back to the college bookstore!",1,ebay.com
748,Ebay has no consideration what-so-ever for the seller. A buyer can return an item even if the seller does not accept returns and the description was 100% accurate. Whenever a buyer returns an item whether you accept returns or not it affects your seller rating which can cause more fees to be charged as well as less views for your item. Ebay charges 10% of your total sales as it is which is outrageous for how poor their customer service is towards sellers. Also it takes hours just to reach an Ebay representative over the phone who will more than likely have no answer towards your problem. They will most likely tell you that you are just $#*!ed. Worst site you could possibly sell on. They definitely need new management as well as a change to their Ebay policies. With how $#*!ty their customer service is they should be charging no more than 5% of total sales. Either way they really don't care if one seller is kicked off considering the huge cut they get just for letting you post on your website and using bots versus actual employees to resolve seller/buyer conflicts.,1,ebay.com
749,Ebay is very bad. This site can be compare to sex predators. It will shave you all you got.This place is only for crooks who want some one else material for free and ebay will keep the seller fee. Do not buy ebay stock. Ebay is not the solid company like others. Sorry I cannot explain. Ebay is a fence company .. between .. legal and illegal. It is good for cheaters and who wants other property at no cost,1,ebay.com
750,"Not happy at all, after paying we didn't get product, no contact guideline that how to get product.",1,ebay.com
751,"Don't honor their coupons, site technical problems galore- transactions will just disappear. You might think you can save a couple bucks here but by the time you figure in the time spent trying to figure out your transaction you are way in the hole.",1,ebay.com
752,I ordered a cat tower from one big outlet on eBay. When it came there was no hardware to put it together. I wanted to return it but was told no. Ebay was brought in and they ruled against me. Will never ever buy another thing from ebay!!!,1,ebay.com
753,"i don't have an ebay account but my husband does. he sold my iPhone online. Not only do we keep having fraudulent buyers attempting to buy the phone without payment. But if you have paid a shipping company (a third party) and have receipts that you have paid for a product to be shipped to the confirmed address. And provide this as proof to ebay, this is not considered proof that you sent the produce if the buyer lied and said they didn't receive it. Even though the buyer has no proof and you do have proof of shipping it ebay's terrible customer service will HARASS you and make you pay for an item you no longer have and now must pay for. Or they want YOU AS THE SELLER to pay extra for tracking as proof because proof that paid for shipping to the confirmed address is not sufficient. eBay rep even said this is a terrible position they put sellers in!!",1,ebay.com
754,"Ebay is simply a money grab, Has been since it's inception. Encourages and profits greatly from fraudulent practices especially in the selling of illegal counterfeit items and successfully hides behind it's ""venue only status"" and treats it's sellers with zero respect. Changes it's policies constantly to only advantage itself. Potential buyers and sellers seriously beware and understand the risk you assume on every transaction you engage in. Buyers especially should only fund their payments with major credit cards for the protections they afford against online fraud.",1,ebay.com
755,"EBAY has no way to distinguish the endless identical dealer ads from individual sellers when you are buying. It has become a giant reseller haven for junk. There is still the occasional individual selling a good deal, but you have to wade through piles of crap to find them. The site is intentionally complex. They must have run out of ideas for ways to charge fees. It is unfair to charge fees on items that do not sell. If their site does not generate income, what have you paid a fee for? To give Ebay your money? I ended up with a bill that didn't even cover what I sold. What a joke. Never again. Hello, Craigslist.",1,ebay.com
756,"When are all you people going to wake up stop depending on big Corporate company like Evil bay to run your business. its time to venture out on your own and make that website and use other payment platform not just paypal. there are others like stripe,WePay,Amazon payment,2checkout you can use on your own website. why jump through hoops for ebay and let them run your life on your own business. even the small seller are getting hit hard by buyers asking for refunds after 3 month later. ebay is siding with dishonest buyer by refunding the buyer and they get to keep the item. dont get me wrong there are many good sellers and good honest buyers. Then there are many people that are doing smaller fibslike telling white lies to ease a friend's distress or to business big or small shops.you can get away with it and its no big deal to them when they do it.The small fibs are so innocuous that they apparently trip off our tongue ... ""To keep society running smoothly, we need to tell white lies.We don't know how many people are pathological liars, as few will admit to the condition if you go read all the blogs on ebay sellers and buyers complaints on all the search engine you will find many and still growing thses are power seller talking about there bad experince on selling it to bad buyers. yes there are bad sellers too we all should not depend on evilbay. you can defend it because you been shoppong and selling many years on ebay sooner or later it will reach you. you will be the lucky one if you dont get a bad seller selling you a bad item! or you as a sellers will get a bad buyer that will lie to get a free item. that what's trending around online and many are already using that tactic to use against the sellers. i been a ebay buyer and a seller since 2002 and in 2010 i was a power seller and I got 2 Award Certificate for best seller! i close my Ebay account in 2011. ebay made a mistake by hiring stupid customer service that are terribly incompetent. This is why i left them and never again bought or sold ever again.thats another story. i was making 5k a month part time while i was still working full time.anyways i think ebay is being run by many small sellers and you have the big company like target china warehouse,bestbuy you will see outlet items from them.they are the one that are making it with no issue with ebay. if you notice its the smaller group seller that are having more issue with ebay the policy and rules and many dishonest buyers filing. buying or selling is like 50% you might get a bad seller or 50% of the time you might get a bad buyer. ebay is getting very sloppy on there policy. and now you see many seller leaving ebay and going to other website. evilbay is a mess. just watch this fall and see how bad it will get ebay will get many returns and many buyers filing a chargeback after knowingly receiving a refund. look at the stock market for evilbay going down! and many seller selling fake and stolen items on ebay. people wake up! there remains a renewed and growing conviction that the decline of eBay's core operations is starting all over again. It's not at all uncommon for Internet companies to see a meteoric rise and fall (it's practically become the rule), but eBay seems to be charting a different narrative: The rise and fall. And rise. And fall.today 8/20/2015 EBay and PayPal face a federal racketeering lawsuit, which focuses on the sale of counterfeit products. Irvine-based company, Wimo Labs, filed a federal racketeering lawsuit against eBay Thursday. ebay having another bad year.",1,ebay.com
757,eBay Inc NASDAQ: EBAY - Aug 14 4:09 PM EDT 1 year ago $53.11 Today $28.26 Paypal Holdings Inc NASDAQ: PYPL - Aug 14 4:09 PM EDT 1 year ago $36.71 Today $38.14,1,ebay.com
758,EBay says they have money back guarantee. EBay has horrible customer service and doesn't support buyers.,1,ebay.com
759,"I would not do any business with eBay if I were anyone. The sellers on there are allowed to harass buyers after the buyer has asked them to stop emailing them. There is no way to block them from contacting a person. I was called trailer trash, stupid, and lazy by a seller and eBay did nothing about it. That was it for me. I closed my eBay account. Go elsewhere if you want better value, customer service, and no harassment.",1,ebay.com
760,"Notice that a huge majority of the positive reviews about ebay are from buyers. Ebay is ok for buyers but absolutely awful for sellers. Between ebay & paypal sellers are looking at14% hit in fees. That's abismal - especially on large sells. Example a recent $2,500 sale cost me about $325 in fees. And, ebay did little to nothing to earn their fee. I will buy on ebay but I personally will never sell another item on that site.",1,ebay.com
761,THIS IS A HORRIBLE WEBSITE. I ordered a waterproof case for my iPhone 6. I got in the pool today and wanted to take a underwater picture. NOPE THE CASE WAS FAULTY AND BROKE MY PHONE WITH WATER. They then told me that in order to get a refund I had to contact the seller. DO THEY HONESTLY THINK A SELLER WOULD WANT TO BUY ME A NEW PHONE? I dont think so.               http://www.ebay.com/itm/For-iPhone-6-iphone-6-Plus-Waterproof-Case-Cover-Shockproof-Dirt-Snow-Proof-/221741227035?var=&hash=item33a0ce9c1b     THAT LINK IS THE CASE DONT BUY IT. ITS FAKE.,1,ebay.com
762,"Hello, I have a seller account on eBay.in which is restricted & suspended since over a month. I had already sent the documents asked 3-4 times but my account is not activated yet. I am very exhausted of sending the query mail & chatting with customer support. They don't resolve my problem & transfer call from sales department to another to another. My remittance is on hold. I need my money for item i sold. I am very exhausted of eBay service & customer support. The worst service i had experienced. This my last formal mail please release me money otherwise i have to take some legal action. Waiting for reply & call back. Regards, Abhishek Jain",1,ebay.com
763,"This online store is the worst among all online shopping sites! PLEASE NEVER BUY FROM THIS SITE! The items do not meet the description. Shipping duration is horrible, The items are all duplicate or cheap china made items but are priced as branded ones. Delivery is often not done on time and refund takes ages! PLEASE BOYCOTT THIS WEBSITE! THEY NEED TO KNOW THE MARKET IS CUSTOMER MARKET AND YOU CANT CHEAT THE CUSTOMERS",1,ebay.com
764,Worst Online store in India. Order a UK 8 Flip flop and looks like UK 10. And when I contacted ebay about this they rejected my request you replace it also. Never shop with these frauds.,1,ebay.com
765,"Feebay exploiting sellers too much, recently they started to charge fees on postage cost, means they doubled the profit without doing any extra benefit for sellers, it bunch of greedy ghosts !",1,ebay.com
766,"EBAY SELLER PROTECTION IS GARBAGE!! I sold a stone with a validated certificate stating about the stone as well as photos of the item. The buyer opened a claim saying its not as described and so I must issue a refund because ebay says in 'item not as described' cases they side with the buyer regardless of your documentation! WHATEVER YOU DO, DO NOT SELL ON EBAY!!!! IT WAS MY FIRST TIME AND 10000% MY LAST TIME.",1,ebay.com
767,Very very poor customer satisfaction.Ordered an LG G2 phone from ebay which is producing hell lot of heat so wanted to return them back but the response from ebay is not satisfactory,1,ebay.com
768,"PayPal and eBay are owned by the same greedy corporation. PayPal must spend a lot of money lobbying for a monopoly in online payments because they suck to hard to have earned this monopoly fairly.  eBay and PayPal both reserve the right to shut down your account without any reason or justification.  I didn't realize why, until my accounts were shut down despite a 98% positive feedback score. Of course they kept all the money in my account.  I am boycotting eBay and PayPal as a result. Amazon is better than Google Shopping because eBay's search results come up in Google Shopping search results. Ebay results show up as $0.01 on every type of product you can think of. This makes the features that allow you to sort by price completely useless on Google Shopping.  I will stick to shopping on Amazon until Google Shopping adds a filter to remove ebay spam from my search results.",1,ebay.com
769,EBAY SUCKS THAY CANT HELP ME GET MY ACCOUNT BACK THEY TOLD ME JUST OPEN A NEW ACCOUNT THEY GAVE ME A EMAIL I NEVER MADE,1,ebay.com
770,There are way too many stories to explain them all!,1,ebay.com
771,"Times past, eBay was the place to go to buy and sell things and make a little money at it-used to be fun-USED TO BE-not anymore eBay has now become the faceless, money hungry and small business seller killer I was afraid it would become eventually-just like Verizon or AT&T Wireless-eBay has continued to swallow up the space until there was no one left to compete-all the while abandoning their base-the sellers who got them there in the first place-useless Q&A pages they send you to in the event of a dispute with no real customer service, fees that are snarky and hidden until you sell an item and find 50-75% of your profit has to pay eBay and PayPal (they are not any better) so you end up with a miniscule profit margin- Also, eBay will give you inane suggestions for selling that don't tell you how to do it smart-just to basically give your items away after eBay and PayPal TAKES their cut-no wonder people are leaving eBay and trying to find an alternative-and not having much luck-at least where I'm standing-but someone could surprise me- In closing-if you sell on eBay-stop now before you lose more money than you probably already have-I have sold several items and have gotten lucky walking away with a few bucks profit-but eBay will lose me too-if I wanted to sell online-I want to do it and make some money, not give most of it back to eBay to pay for their CEOs and their perks And making a seller pay to have THEIR money transferred from eBay to PayPal? Are you kidding me? At least PayPal won't (not yet) charge for transfer from PayPal to your bank-but it takes 5 to 7 business days for your money to finally show up-ridiculous to say the least-GET OUT OF eBAY WHILE YOU CAN!!!",1,ebay.com
772,"Do not purchase anything from eBay unless you have the Shipping address posted at the time of the purchase on credit card. No one wants to update information of the shipping address even after leaving a msg. on the phone line recorded too. Ebay customer service could care less plus the Company where item was ordered.I left a phone msg, recorded @3pm on a Sat. I was told by my Credit Card Company to do that also gave me the phone number to call -nothing was done to correct the shipping address..Order place on a Friday, Called Sat. recorded @3pm to cancel.",1,ebay.com
773,Suspend for no reason and are cocky. Cator to big companies. The app is always down an locks up. They have been sued and lost because there White collar criminals,1,ebay.com
774,"no place else has as many buyers, but I have hated selling on ebay and refuse to do it after 15 years. Rip off to seller, no protection against buyers that want things for free",1,ebay.com
775,"I will be closing my Ebay account forever. Ebay just stole $227.00 from me basically! After being told I will get a refund for f150 seat covers, I just moved house and my printer is in storage so I have no way to print a shipping return label they, ""Francisco"" have closed my case leaving me with non fitting, poorly made junk! So much for ""Money Back Guarantee""! I have pictures proving how bad these covers are, and will be exploring other options to recover my losses!",1,ebay.com
776,"Even if you have a high seller rating and your listing was 100% accurate, if the buyer claims it is not then eBay will favour the buyer and force you to pay for return shipping and refund. If you do not, then they take your money and refund it themselves and force you to pay a reimbursement, and you don't get the item back.",1,ebay.com
777,eBay sent 20% discount vouchers today valid until midnight. Voucher code did not work. Hidden in beaus complicated customer service pages is a note saying that they pulled discount due to high demand. Not on terms and conditions. What a con.,1,ebay.com
778,"I will not buy or sell on ebay . I am so angry. I would rate it zero, but it would not submit my review so I go for one star only.",1,ebay.com
779,eBay tells you your protected when purchasing but twice I have lost my money and both times eBay says there is nothing they can do. At least with AliExpress the merchant doesn't get their money until you confirm you have received the goods in working order. Which is why I now buy most things cheaper and safer on that site. eBay seems to have forgotten about the customer. Well in this day and age that's a bad mistake.,1,ebay.com
